contract_id|policyholder_id|start_date|end_date|cancel_reason
jhFV-76176632|ZxMszKx|2021-12-29||
ZxzT-82639354|YzkdWyl|2021-05-02||
Wjzh-92906660|baXmIuD|2021-02-19||
cKMa-78660758|FYAvrrI|2021-12-13||
atTb-07447373|cyWNjTB|2021-11-15||
WQcT-49051002|KGLVmix|2021-01-09||
HTcH-43681725|opkObft|2020-07-04||
aRyF-47116279|sjwtvax|2021-08-05||
YaZa-57370809|Xfozpiz|2022-03-22||
EsTw-51692441|icPHHDf|2021-09-27||
bcpS-49386095|LsMJxEQ|2020-08-21||
PSHP-37124342|ljNJPQz|2022-02-18|2022-08-17|no_risk_for_theft
ZWpL-77105604|IFpSWHc|2021-11-28|2021-12-28 00:00:00|too_expensive
VUKT-98126858|kJiuuzp|2021-02-21||
XSvZ-95068022|JBwBlLJ|2020-05-26||
gfOI-36171339|vwoPXCc|2021-10-09||
YMVa-89512576|nuALjpm|2021-05-14||
IKjK-75841107|veNrlyd|2021-01-24||
sTgB-23937504|oqvWyys|2022-02-21||
pxPp-82406501|vIwyVfh|2020-10-08||
RJcs-30408344|pJDvlHb|2021-04-02||
yOKK-00886349|BEvmUfX|2021-06-20||
rvmX-54369739|XoXsVlh|2021-06-29||
PRsn-10352409|hfzHYKV|2022-04-09||
bIQO-02072128|Wzlodar|2020-06-16||
jyyQ-63107254|ZlFYkRT|2021-06-18||
kuAV-09534390|qpbUkIV|2020-11-14||
WwBH-45330451|oqCSBrT|2021-08-01||
oiyr-42747526|JENAFZw|2022-04-18||
cbFn-11011569|grVFlnM|2021-05-17||
XOLT-53960057|HnrWErW|2022-01-04||
Ssft-54090768|rgTWizA|2021-09-16||
ypix-86965435|ZxANHiJ|2021-08-30||
oysS-39772508|aiItvEA|2020-08-03||
CMOa-51415602|hYKzBMb|2021-07-18||
ODmP-05520515|yMpFxPJ|2021-06-10|2021-08-11|no_risk_for_theft
QlBh-87852516|CrqzGOI|2021-08-31||
gIDy-88883317|saRRCtv|2021-11-02||
HzpJ-37325673|cBvXPUf|2022-06-13||
ejTa-26911072|BcxbQxl|2021-11-14||
YUwi-35540084|oWwtcGq|2021-06-12|2022-09-11|premium_not_paid
sTnG-39796037|emJHoZD|2021-11-13|2022-06-03|no_risk_for_theft
MNja-79230683|RceobJS|2020-07-06||
QePF-24468872|SRnlbye|2020-10-23||
pMSj-21954820|BrFdweC|2022-06-16||
Rcdi-26040548|KlUdYDs|2020-07-20||
jKew-75731064|alYDlMg|2020-06-01||
Gaca-17615150|vDWNzxv|2021-12-16||
pDEu-35068492|sPkMWnh|2021-11-19||
dygz-85294395|iFrkmaZ|2021-04-17||
Zjuo-55415487|VzOSlSU|2020-09-14||
Ccmh-54438910|jVCwYKu|2022-03-15||
pflE-32466280|wKBkWuk|2021-05-16||
oRMI-22362449|HyLsTDn|2022-02-14||
TGJP-65285579|NiLycLp|2022-03-12||
ESIG-34623780|XPRdndQ|2020-06-05||
qnEP-96141109|HHboliD|2021-05-10||
ILkk-10770273|uxJZGrX|2020-09-18||
oeeA-82013417|dTYNmGt|2021-06-17||
UXtH-67626346|zxJPDcX|2020-12-10||
xQev-13744903|OtAvomp|2021-06-19||
XWMQ-49989761|fdcSfgC|2022-04-26||
xZpI-87394239|ovCsaLu|2020-12-19||
mmdH-94150844|yqgMmBF|2020-12-10||
mNEI-26172295|aZadmHf|2022-03-23||
qIpz-41652835|VWtClUP|2020-08-27||
mhMT-61807518|OJLDMdH|2020-06-11||
VzfV-66064535|iZZBtYe|2021-02-20||
sNfx-67626240|tgnXXXG|2021-04-02||
sGGZ-31171426|hUCWgrG|2021-08-25||
NJsK-98828673|lwSGhSq|2020-12-16||
NIWv-78333214|ubNcHbf|2020-06-13||
tfmz-64652370|boARghw|2022-04-11|2022-04-18|premium_not_paid
CGvc-99095181|DVmwGtQ|2020-10-25||
XTCV-70710361|rZNiLBL|2021-09-16||
aLtO-99789884|MZwQGxQ|2020-07-18||
EHYh-89333563|SWCvoPG|2020-08-21||
UkZT-99048781|MgRcAJd|2022-02-18||
SKtc-27154372|upxXton|2021-04-21||
BupM-24480612|NoATkav|2021-10-05||
azNq-94768092|BacwOKQ|2020-11-05|2022-03-23|premium_not_paid
yTSV-86428406|GqwFbUl|2021-08-30||
ZaEw-24601051|MaExKKF|2020-08-20||
Xplq-81334988|CbmeiJt|2021-11-28||
teoc-93828862|LURIgrV|2021-04-01||
IPUK-13156742|MtNGvTG|2020-11-01||
uhAZ-84324714|KfVAcda|2020-08-27||
PPRi-82298203|znCgIfL|2021-08-05||
lFzZ-58438346|KepaJFT|2021-03-19||
qvRd-65608899|wONwBbs|2022-01-26||
PKHd-07941259|eJOkgnz|2020-09-29||
xVJn-97077481|oCJMUsw|2021-02-15||
lHFs-43823357|NfLftmo|2022-02-22||
HhXf-66453227|pprwXMJ|2020-06-12||
IIMl-85582439|plMJfwn|2020-08-25||
OGCV-74808738|UhrWFdM|2021-07-28|2022-01-25|too_expensive
xTBo-77490527|jQqWmRF|2022-02-13||
wfzG-47612170|twUwmik|2020-12-27||
SgMF-60650549|EhyVuVS|2021-12-04|2022-03-25|no_risk_for_theft
erNA-30617708|WTbJbaG|2022-03-23||
AkdX-62129681|tOlTBHM|2021-02-06|2022-09-30|premium_not_paid
Ilkr-18933717|VDscZHr|2020-10-22||
MYNf-06545585|IZZSAoa|2020-08-12|2021-09-01|no_risk_for_theft
hHUq-19799417|PAGexej|2021-04-13||
DGnD-34241378|VcClhht|2021-01-03||
jXCS-19513739|Wpkpvdu|2021-01-28||
urjR-60572705|OtBkSnL|2022-01-14||
goFi-28917152|ofuhXdd|2020-09-01||
ogDy-41880865|fOsIiuG|2021-12-28||
ZpgJ-29023852|yPXzuuc|2020-11-03||
qAdA-15714039|UCJCvgJ|2021-03-07||
HSAi-50904796|GraCtxA|2021-09-21||
GmDB-13488620|LhUEmOW|2022-02-24||
kyEe-26212057|bLRUJxT|2021-06-13||
oqym-80830524|hIyMEdd|2021-10-07||
Ucti-86934932|DinnGKJ|2021-01-26||
TSgP-19546322|HdyRzaa|2022-03-19||
erEW-57051011|KaOfjRK|2021-11-30||
bmfE-99409130|GWZarHb|2022-06-22||
UGpH-77219851|RZggLmY|2022-05-28||
GmuZ-87328270|iiMwnDh|2021-06-28||
Tkqa-56785391|ypyWNXC|2022-03-14||
nYYK-28011287|MLHqCnC|2021-11-08||
jzUq-31198775|cSbSnwv|2022-04-20||
Lkhs-31536720|IDowNOQ|2022-02-02||
RYWg-54226821|WGjOYiP|2021-01-19||
Cpdk-88429461|VshnmQf|2021-05-30||
Zgzp-87654739|SXgSJYf|2022-01-16||
tdnN-44172620|yraMkpp|2021-11-17||
Lsrz-69716013|HUWunBz|2021-01-15||
jfaa-99276402|bCsoyWo|2020-10-29||
Kosv-83287876|bwVEtYK|2022-02-17||
Hplr-66553164|nhNfcdt|2020-12-11||
nEtq-54390770|rdFjYtL|2020-10-16||
XTFr-79527739|BfILNZn|2022-01-16||
EFnc-83567479|ytpKlcw|2021-10-29||
komj-37818415|kBPtEXd|2021-01-17||
fLbp-00138827|hFyYeEO|2020-09-05||
Qwzo-40307849|lRpMGqZ|2022-04-19|2022-05-19 00:00:00|no_risk_for_theft
Artb-08412571|yBnLVFD|2021-02-13||
hvTH-18444528|kYzLvNJ|2022-06-26||
QxfU-02224665|ajRLJcs|2022-03-21||
YHXx-16937407|EsJPTmQ|2022-06-28||
oOFR-02271462|RthLIao|2021-01-10||
SQCw-50566601|bEEKnNl|2021-03-09||
jBsk-79211682|AKAyAiL|2021-04-27|2022-08-05|premium_not_paid
HpjB-63724929|RlbUfJc|2020-06-15||
cNLG-06711755|LORnmlS|2021-09-03||
kQDW-31178017|UISwUfr|2020-08-03||
ttnW-33376397|zBWmqNV|2022-01-26||
tnet-38634789|HCDttmn|2021-11-22||
BsPz-08452276|jByOCmF|2021-05-15||
aZcJ-30281329|jjPQmKt|2021-08-17||
VSiD-50867821|OZkuCqd|2022-04-05|2022-08-19|too_expensive
WjFP-98986135|fClToDQ|2021-09-18||
hROS-56430104|BgdnDnp|2020-07-11||
LAUO-91451266|fgrWvFL|2021-06-14||
usRi-23932791|vtCpiLZ|2021-07-13||
gpKY-59529235|VhjvjYD|2021-09-19||
RUrb-61241407|AoKbAER|2022-01-03||
XrEy-68253668|OqwfFBp|2022-05-04||
EMBM-84711150|oHJrUIe|2021-06-18||
ZYmc-99908594|yPNHcXE|2021-05-11||
TRNb-34961856|iXWSxTQ|2020-07-26||
LRkZ-56358695|KnHmFYq|2020-09-02||
lscm-45340896|WVykBPb|2021-08-16||
Lims-17175136|QdwzDym|2021-05-29||
LNXz-08200349|dzaQahb|2022-03-16||
DfdU-54136594|jADQnIK|2020-08-28||
lthZ-97305344|tZFdkJs|2021-05-23||
lTSp-18677387|QwrGuaB|2021-01-01||
sxWP-54497986|gbpWukz|2022-02-27||
EonD-18584680|CzwKAzM|2022-01-06||
uVAj-92288296|WwfPmNZ|2021-05-07||
jczB-37296341|cPjKQKd|2022-05-05||
kCkU-31836703|iVjmiBt|2020-06-20||
WmkI-21604644|SctIDzy|2021-10-17||
BSuV-67127313|rAVVhmz|2022-03-03||
JPJN-76565961|OaKOYmW|2021-10-30||
ejIV-88183287|IqAWJdH|2020-05-20||
gsoz-19285069|IAdvdgx|2021-09-08||
ZFsN-41561201|MoAkTvT|2020-09-07||
nUZh-73460088|RrHOoem|2020-08-17||
FRWL-37485904|bbTnylt|2021-09-19||
qkMc-36656958|PDhYCVV|2021-07-03||
flQH-16312657|RoAqFVX|2020-10-05||
uapS-16994044|OlzIcdA|2021-05-26||
Jbzw-09892781|OoIkeRF|2020-06-16||
vLTg-92160375|pYRjmMi|2022-05-05||
Oxsy-03820452|LygPhoW|2021-08-04||
wJpI-19068617|LbiLWWb|2021-03-01||
OEak-86849902|mfITuWw|2020-08-25||
aAhj-94056770|TFbERoN|2022-06-11||
xzHG-42601972|ovhLfmn|2020-10-29||
NfmE-59178599|ogKHrvD|2021-02-22||
bwIt-44657199|enZbBGb|2022-03-04||
tFPq-36478940|aymGPvT|2022-01-11||
JOHd-24756495|BUqOHCr|2021-08-25||
RwMn-10673368|RZtWoHf|2020-07-17|2022-09-19|premium_not_paid
awRF-61922990|OedOCAr|2022-01-15||
QqWY-71798673|DYlKkee|2021-04-13||
unNr-79004479|BMHwprf|2022-04-18||
YXcT-89263797|IRrMsNK|2021-04-15||
cCef-46324747|gVowMnT|2020-09-18||
DHym-38325170|WeOwsis|2021-07-08||
lVSl-34536811|uMiXikl|2022-05-07||
AMzQ-92794338|pkKscEx|2021-09-24||
Vhnr-96928705|AhNVWty|2022-02-14||
yFVB-65931673|sKOWAWs|2021-09-16|2022-09-11|premium_not_paid
aqnv-58519245|zgVlhbe|2021-01-07||
xMLY-73467965|UnzlHCl|2021-07-09||
Hakq-95093051|hlfiHUP|2021-02-27||
bRSa-51777503|rTALeDs|2021-11-29||
iybR-02346231|yDvCCmM|2021-08-07||
mRwY-85161334|eKPqDkP|2020-09-19||
zWtP-59523036|ONbfYqB|2020-08-10||
qePz-67247554|KHjzjQi|2022-03-24||
nQly-67872259|vUtZbsk|2021-01-19||
jLcv-54767357|uUHiZqi|2020-08-01||
zyFa-39074928|RVnoqMf|2022-02-26||
orkT-61558757|jiBTSqK|2021-01-26||
HDQd-08092011|dCbRRLE|2021-06-02||
EFaT-21246091|LadVxmO|2021-01-04||
mTyk-62566406|zGrNBdt|2022-03-12||
ntLq-60776855|fWNVOhT|2020-08-15||
CWgh-59190641|PWTQjUf|2021-08-07||
DABK-11788003|nKtEFtN|2021-01-25||
ezDY-34853910|FdOKSrT|2022-06-04||
OMJH-54833646|ajJuzGw|2021-12-13||
NoKd-90015900|jIFHpnw|2021-08-13||
BRtG-89129888|JZxtGiQ|2020-11-05|2021-08-31|no_risk_for_theft
ldbA-80370308|SlKQcSB|2021-10-10||
QfhR-96789419|xCMXtnk|2020-07-11||
USlk-50159728|eVvHpHg|2022-06-23|2022-07-23 00:00:00|no_risk_for_theft
lICP-95716719|spWvCPX|2020-11-06||
RQpX-62425867|rxOsZUw|2020-08-12||
jRwv-10775674|bAjSUVu|2021-07-03||
HYli-16066649|AHyYkyp|2021-09-02||
rHsP-21213112|tLWjPfO|2022-05-01||
CkXw-00633073|avtmXAA|2020-06-11||
wBrK-81254006|fDWfEgk|2021-09-27||
XFPh-36185266|QPxCXwU|2021-10-14||
jXct-32415719|pIpUPVG|2020-12-30||
ZSlW-51412655|TWGvQSJ|2021-08-07||
ukkM-75179194|vyzOBWx|2021-02-01||
PFIW-43425574|xIjfEih|2021-01-26||
KwCS-34768407|XhlqWWd|2020-09-22||
Lzlr-58642229|YQdCcsM|2022-05-07||
rJRE-88629327|AOYXDwL|2021-10-01||
hGwJ-40170918|mFOCNAJ|2020-10-16|2022-02-25|premium_not_paid
cUks-21436626|sEcszdT|2020-09-17||
ynbB-45198299|SRhFzhZ|2021-02-15||
TyQB-79446412|yFWtrvc|2020-05-17||
aJdz-27980118|RRApzcq|2021-01-07||
idMt-13674979|MTvIzBU|2022-06-18||
hHqv-44503056|QopEtsP|2022-02-22||
yclB-45628409|WGEvQjS|2020-12-17||
wrKv-10566194|OfaHlCt|2021-11-13||
agej-75009740|rmjUbCo|2020-06-20||
vPfR-56405359|xvFqKhb|2020-05-22||
rZUb-68776683|siSiunF|2020-05-18||
PKDi-74400560|jhbMOAR|2020-06-13||
cAwD-23471646|aTGPQJn|2020-08-27||
DFBp-81335473|IMdbsPN|2020-11-07||
dKrj-74931701|jfppYQM|2021-01-16|2021-09-09|no_risk_for_theft
ZvfZ-08513316|XKdYfQe|2021-08-31||
CYQG-68898551|mcBXAVQ|2022-02-11|2022-11-07|no_risk_for_theft
OXWs-96774551|MNhykpi|2021-08-17||
MfiE-60037269|XqcOvhI|2020-10-24||
aqrP-39927484|FyHmEbF|2021-03-13||
xJOl-17910417|QapxRes|2022-04-12||
zQLp-60447996|kEVfFHh|2020-12-01||
JEQM-46491733|KlSgxkQ|2021-03-04||
WulI-81712786|mTBVmKk|2022-06-07||
fKpC-14804090|SIRPIQh|2021-04-06||
ghYk-54314254|VXUwXmA|2021-08-27||
kNpL-36436689|ZklmMUW|2022-04-04||
cLNT-39625782|CbVjUPe|2020-10-21||
UpWj-72808800|JznQEPX|2022-05-22||
xwWI-89058741|JtApcba|2020-09-27||
LWpn-13561247|AmkBtCS|2022-01-07||
wWQU-31069006|NEiHgdN|2020-10-08||
XJFI-98901907|LQYPtJc|2021-04-21||
tYQj-86753326|KaQfxTF|2020-12-04||
SxIN-44445053|HFaqpAv|2022-03-26|2022-04-26 00:00:00|no_risk_for_theft
hjrT-52904447|sTTkvpX|2021-08-15||
LQWW-43924265|KsFuenY|2021-09-27||
xWAQ-02088076|zCgZzom|2021-07-17||
rQSi-81251812|rfyyLcL|2021-10-05||
PzGq-63279204|nqSBMzs|2021-04-24||
nGoz-23760594|XdoVjzU|2022-06-11||
TIEK-34359175|XwAtZeL|2022-04-26||
jtEb-69768836|skNHQOl|2021-11-21||
RRKt-91407428|ecYkMPW|2021-05-16||
Brvj-30523496|npGPoho|2022-01-14||
MJlF-46649384|aIcRREw|2022-03-18||
paCE-24286301|nbAldsG|2020-12-05||
hieP-46417713|DKTXkiC|2021-11-08||
Ulvk-88855023|iXKvuxN|2021-06-26|2022-06-18|no_risk_for_theft
pSTd-66758279|KEkDmQL|2020-10-09||
WZnG-44784234|QeKhqBt|2022-06-19||
zcGC-22375540|herpJeb|2022-01-22||
PKul-72502082|UKIUUAk|2022-01-09||
vliT-54369167|VBffbTt|2021-11-13||
ZOXd-90181979|mUpejYX|2020-05-29||
qebc-40450398|VpLgJas|2021-06-08||
XPht-80899434|HGqgNUb|2021-10-02|2022-02-24|premium_not_paid
gepr-33623389|JnbaIFx|2021-05-08||
gTPV-37386317|fRDIIdL|2021-10-15||
nGYv-66932320|wWRwapO|2021-07-30||
AoTB-19814288|vJuXatf|2020-10-13||
CHtz-67494471|Imwzjrz|2022-04-19||
LWYg-74766121|IHKOYSs|2022-06-27||
uwrS-26968159|ILTFIXy|2020-08-26||
UxXl-50387552|QXOTCdP|2021-04-06||
kIcA-38603786|gzrihJz|2021-12-18||
Pkvr-61475443|vrscRkg|2021-05-08||
ReDC-26031111|qSGxFkl|2021-01-16||
dzFs-66007979|ghZPDIc|2021-04-12||
raEK-96686884|MdHmoUW|2020-05-19||
oNdR-16554157|fCVsvFh|2022-03-25||
ykBx-97345503|zgoQsnM|2020-11-10||
WFBG-79463769|voRgiJc|2022-04-17||
wyye-14991149|pTcDfZn|2021-12-10||
kupN-44546985|fxuoFwP|2021-09-09|2021-10-09 00:00:00|premium_not_paid
WGuC-69192924|rYrOAwn|2020-09-01||
KkTP-75416678|IDExrQN|2020-08-22||
YVVQ-03031898|boNaeEC|2020-08-14||
EobW-86821393|NhmXrdn|2021-02-28||
fxEk-32134718|DgbWhVo|2022-02-03||
eyLZ-89542751|arBJZGz|2021-05-01||
ectO-70549920|TwSsUlU|2022-05-17||
yeaw-77809582|ICGQlVq|2020-10-29||
sYLj-16662282|TsbybqC|2021-09-17||
DnoU-01508134|UxNQthT|2020-12-28||
NqTL-70971062|sKQrSpo|2021-10-15||
LEvB-02582313|IAvNGlN|2020-12-29||
QAxu-05517944|OieRNig|2020-07-23|2021-10-18|no_risk_for_theft
ycPN-87615772|XcddAfz|2021-07-14||
ZlVT-83954978|Ynsrkmn|1970-05-17 00:00:00||
Qkbj-53228727|vWKRwQU|2022-06-21||
Tzvg-60428172|tlTtxYt|2021-04-27||
vfEq-63825558|eViPoSR|2022-02-24||
cUoV-08367220|KOJKqrX|2020-11-15||
kLkw-16643106|WAIiZqL|2022-03-29||
RmSp-70851028|PhgAKqt|2020-11-21||
tdDs-23445551|DOvZLBY|2020-07-18||
ssoP-46528592|IZoHwUx|2021-01-20||
wDtz-67882734|qfTDnhE|2022-04-27||
DylT-15906019|HXCPRvM|2022-06-15|2022-07-15 00:00:00|no_risk_for_theft
jpHO-11091820|hQXcFZI|2021-02-04||
uLrI-56992164|qOLSfPz|2021-11-08||
zcno-85171211|vdNZpiO|2021-11-24||
Yues-61288396|lzGYnBp|2021-08-13|2022-10-10|premium_not_paid
BbIw-90252152|WYDixCP|2021-07-02||
QnQB-80932457|ZYHCcuO|2021-10-21||
feOy-27404412|athCfnI|2021-02-22|2021-06-02|premium_not_paid
akXA-14108441|OkupWzJ|2020-08-10||
GRQs-83142043|gvAyHPN|2022-06-27|2022-08-31|too_expensive
BKOL-93515094|adYKkOe|2020-10-17||
jMvR-32993188|qWCTpms|2020-09-12||
iGXf-48314558|IbwbWOp|2021-12-13|2022-04-16|no_risk_for_theft
nWww-75387281|SIkAkAs|2022-03-04|2022-04-04 00:00:00|premium_not_paid
bzUO-19649441|ZHWBcRF|2021-02-03||
WLpN-15327526|zJuAVUu|2021-06-20||
xaQj-93438677|auTuxiH|2022-01-12||
Kkpz-95480917|PCxkZTI|2021-09-11||
ObsU-92977864|coJUEwm|2022-03-11||
izrV-89278217|ETCaKxA|2022-04-15||
qgnn-16293712|EjTOwLL|2020-08-24||
gXuS-53730422|nNkTlWi|2021-12-08||
RKqf-52438564|pMzCsRG|2020-12-13||
SwUu-07996638|acwsnHG|2022-01-21||
uPob-54033567|qOLdkSY|2022-03-25||
LsCS-43816472|tKqOyrS|2022-06-02||
umdS-10123949|JCwgRNz|2021-03-01||
HBLO-21435824|eOWtgwm|2020-07-12||
Kzvf-98454959|ASaGMxK|2021-12-03||
XWEZ-30335239|qfPmPRI|2021-07-11||
aolu-69644349|fWmZdDB|2020-08-13||
VmwE-08005751|pPVwJmU|2020-08-29||
iJtd-56106174|TUnaCjc|2021-07-01||
FVUe-92211811|MWlrjer|2021-02-19||
GkLT-13343656|yrhxgdU|2021-09-22||
kisr-47551259|vwcbgUl|2022-06-28||
uADt-44894061|IbAbFif|2021-09-23||
SaSz-63104203|HOiAMsj|2022-03-30||
vIHk-57297802|OVOVlde|2020-10-18||
XRNK-84305143|Fsgikdv|2022-03-26||
DtZE-35527858|hRhODOk|2021-07-02||
CTTB-49743904|ggCxmKe|2020-12-19||
NTjI-49616983|GlYdYnZ|2022-06-23||
GcDs-26981159|OvBoYzM|2020-05-30||
gWlq-65897175|rklWyir|2021-02-17||
QtZs-69192370|QkGzTZq|2021-10-18|2022-04-05|premium_not_paid
LJwn-42237627|xNmICRB|2020-08-03||
Aafi-31616052|xaKWqcs|2020-09-03||
XGRP-97166803|YwdMNRD|2021-02-11||
wOGi-94697061|bbWEnXm|2022-04-12||
IiYS-84778769|cKfTPsH|2021-07-14||
KaBz-34324739|OWiCxPm|2020-12-27||
FdiR-48163911|NFXSgzQ|2021-01-27||
qPgS-82063195|CyTMCAN|2021-06-26||
bpHW-99320219|YphVnYG|2020-07-27||
MlQw-74675439|aZbmTeg|2022-04-22|2022-05-22 00:00:00|too_expensive
zPhr-90055909|MndeDzx|2022-02-04||
TqRv-88537384|rhbrrKV|2022-02-09||
vccY-68453755|UxCrLqD|2021-10-20||
yDvZ-38512915|reVcooh|2020-07-03||
HesE-84894670|LWTUPcM|2020-12-04||
OQed-92179456|pkiZTUa|2021-03-13|2021-12-13|too_expensive
XoHM-34539370|UzqsNiC|2021-02-25||
TmuV-57285536|GGAXFUh|2021-11-15||
zzSl-80705367|jLLNtxz|2022-01-11||
kkVE-11558693|vYOsGpQ|2020-05-22||
apwT-66465649|UDcyyvt|2022-01-30||
rSwH-70780950|eiOqcEF|2021-03-05||
cgEA-95167078|XrzslwG|2021-09-07||
ffTi-45581745|auSrFKs|2020-07-02|2021-12-23|too_expensive
fkQh-78405070|QlbceAW|2021-07-09||
sOlm-19318064|PgkswHp|2021-03-04|2021-08-12|no_risk_for_theft
gSyA-82706934|EMgxyeL|2021-01-14||
WLmI-19747033|KuFAvVB|2020-06-18||
KmSA-23720176|qmDmJFr|2020-07-17|2021-07-14|premium_not_paid
lGJl-41910678|JdMlNDk|2021-03-16||
JEwZ-60489798|KCAWzoa|2020-09-29||
aszB-36196581|GQFWfxR|2021-05-20||
AVOI-56139501|OzRWUUg|2020-06-09||
RjWK-48099861|DyfzVwu|2021-03-16||
QGjO-04512508|tgTwVhD|2022-03-04||
vKrb-57300065|gpOqvTO|2022-01-21||
grDI-41527999|CMeZQCG|2021-05-27||
TRKx-94877432|xQizgze|2020-10-04||
AmoV-37618685|xzQwata|2021-06-01||
hCwT-54049162|uvqeRWi|2022-04-19||
PuPa-68948767|PaSwNQw|2021-04-07||
FysJ-44719810|gKSUgdZ|2021-12-03||
NucZ-15695918|CGfFakD|2021-04-12||
wiOf-24441562|ODypynB|2020-09-19|2022-06-06|too_expensive
Olhe-35649308|amVLqHA|2020-07-04||
olca-43953386|ZNQBhtY|2021-11-13||
jlZc-17751813|WdaaYcv|2020-09-16||
Ozhv-34127705|YuPLvJX|2020-11-28||
OSLn-25398446|rRkRhPj|2022-06-09|2022-07-09 00:00:00|no_risk_for_theft
hwNd-06287423|wuNbcYX|2021-07-21||
poku-40360537|ZEtqVVh|2021-11-23||
xORy-44251009|QqjHOEI|2022-06-14|2022-07-14 00:00:00|premium_not_paid
IACM-17222362|cenDrvt|2020-09-04||
ZNma-70889802|KxzQZEf|2021-02-13||
gKPh-57405236|TkfjMbA|2022-05-04||
tjAh-29389371|DmZWVcF|2022-04-10||
Orwj-34159015|PQPBQSi|2021-11-13||
MYvy-75863382|abobuGg|2020-07-07||
aMmv-95738726|juNOGCS|2021-07-18|2022-04-28|no_risk_for_theft
kaEz-45762481|ZAwnMqi|2020-10-06||
mukG-20060164|zutzeez|2021-06-06||
HFeM-92375333|yKdbend|2021-11-16||
DiuB-92979023|iLoSkvc|2021-07-19||
clHJ-10725945|CksCzjU|2020-09-14||
yden-86458418|WpVychC|2022-05-13||
DUUP-47590995|uTfDAXp|2020-10-29|2021-10-19|too_expensive
FfHf-47046132|AQfqSoA|2021-06-23||
FXTV-46809222|OqbJMDY|2021-01-23||
Shki-34011871|pDlYdgO|2021-02-05||
cwCH-27027871|LyNpjYU|2021-12-14||
yaUQ-80507782|ONoSJTv|2020-06-30||
EuHc-08216454|qSxPfed|2020-06-20||
uchy-40648460|QgwvxHh|2021-09-08||
duvL-02832097|TXIqIjz|2022-06-15||
ObyD-72173681|LuaWRNb|2021-01-24||
dKJc-99882854|dBfCvXv|2021-03-03|2021-12-31|no_risk_for_theft
enHW-65629940|xCmYKQz|2021-05-14||
QcEo-74842198|rcWqEPF|2021-06-27||
CoVD-17587334|BlEgSvu|2021-04-17||
mNEq-39969098|mzWGrIr|2020-06-16||
TuFe-57530299|MojxHjV|2020-07-16||
xXVW-08541010|bcgBqhX|2020-06-18|2022-04-06|too_expensive
rTzG-62084115|snroqVb|2021-02-19||
qSAc-75538695|pgvokex|2021-01-23||
pWHW-99803965|kJtiaZS|2021-01-02||
UNJn-16397216|VqVFZCs|2022-03-18||
xkyF-52341404|eTgUxmU|2020-12-31||
jFpz-23620687|ypXfpbj|2021-10-10||
JgPW-36323557|mlHZPOc|2020-07-24||
Iamv-06950183|JWZTDpI|2022-04-13||
Qjxt-74634108|oOjTinq|2021-06-30||
vyrZ-97649011|iaTezfO|2020-07-26||
yqqT-24455797|VzfFzYW|2021-11-30|2021-12-19|no_risk_for_theft
PsbF-54024617|QVXRxKH|2022-05-02||
leBF-92840872|vbPpYHl|2022-06-14||
dJEY-82662109|zwsoTtB|2020-06-15||
uiPW-13970222|FQvPJhR|2021-09-28||
ALGG-65003604|KjUUoFx|2022-06-14||
Yaal-28918960|bsfZXCm|2021-12-14||
HNiS-95103885|FovrnLD|2021-10-28||
VDfg-02864337|XJsJFUq|2021-04-18||
aghe-29465494|sKBbjlR|2022-01-07||
tZti-87059138|YzWwraE|2021-01-29||
rdKW-87346140|TxNcZto|2020-11-24||
CRBz-37790740|aSLocwL|2021-12-05||
vnOi-22955368|jousEol|2021-03-28||
pZPd-22666857|AXfMgAg|2022-04-21||
Idss-50318861|zuWeIav|2020-07-27||
WYBb-33967308|jbPtXoH|2022-02-16||
QVeB-54214280|mGkbZFC|2021-06-12|2022-02-12|premium_not_paid
ueNW-16276929|DFdWWjS|2022-03-21||
wkJm-38733864|sPuZeOB|2020-09-16||
ljfN-50203853|LjMnerQ|2020-09-23|2021-06-30|no_risk_for_theft
DaGw-03200620|fuHTcnv|2020-09-17||
CDhA-41793066|mApPVvD|2021-02-22||
fPjM-50231192|iHcNmSP|2022-01-12||
BTuu-36118069|Ppjrazk|2022-01-02||
NiVB-07700491|GlZHwtH|2020-09-21||
mfpi-19199586|yBPiSfy|2021-01-29||
JDwW-82552988|QblBCmr|2021-03-08||
IBYK-31530871|KQjPDkL|2021-07-19||
pCrj-81709437|chTnryI|2021-12-02||
JAPG-81649801|GrmmhVj|2020-08-05|2022-05-28|no_risk_for_theft
SqCr-04214813|pNjsAsz|2020-10-24|2022-07-09|too_expensive
BzAM-02204017|JwJzINr|2021-07-11||
vZEl-37971130|UouHuDv|2021-05-07||
UFXL-32949176|ouebbRO|2020-07-04||
wZgx-58563620|mlIhVJE|2020-11-24|2021-09-23|premium_not_paid
emeQ-14666635|tojHeVY|2020-05-18||
uXBP-55904949|GoZfoSW|2021-12-08||
ussl-93013985|XNuiprs|2022-06-07||
CniX-10362370|jsKEXVP|2021-03-25||
UrRj-00927991|gskjyLG|2022-01-29||
rbYP-99734406|pHlEWvf|2020-06-28||
MQgb-61914517|IeppTHO|2021-01-10||
uLXO-42417924|rQuVTtN|2022-01-09||
Yegf-63599175|vNZkgVq|2020-08-01|2022-03-06|too_expensive
dODE-35352348|VwHvUSq|2020-06-02||
Mrip-47971424|sjkojzk|2021-03-05||
